3 3 0 2
74 97 237
0 11 202
90 38 449
68 11 293
77 6 89
96 33 256
87 15 470
79 45 467
95 88 130
60 97 425
25 74 420
52 98 488
45 76 295
45 82 206
51 24 256
28 49 283
26 7 432
84 81 267
47 15 125
1 42 245
74 91 291
55 37 269
32 55 139
41 38 266
9 11 261
53 81 154
82 3 422
77 33 13
7 79 326
59 64 399
12 98 269
61 48 441
87 24 418
27 39 92
99 14 133
29 70 37
26 69 361
51 95 306
4 68 343
53 99 100
34 25 305
47 97 305
74 51 96
12 32 411
35 79 297
22 12 288
26 23 380
24 56 221
40 93 308
22 14 150
3 76 147
61 37 482
94 77 241
3 14 465
71 15 333
34 28 473
31 56 4
52 35 456
45 78 348
77 45 500
97 23 438
48 95 479
69 36 339
7 5 419
79 47 497
54 53 499
0 97 447
13 93 153
51 69 410
94 70 53
93 64 310
31 95 254
80 68 264
50 85 31
89 23 372
20 18 96
82 23 244
64 38 111
34 46 307
16 78 358
85 81 147
71 24 327
44 40 480
41 28 397
89 58 213
27 7 313
37 13 479
1 30 454
43 77 420
84 18 486
23 32 232
24 18 463
57 54 65
21 78 136
24 68 383
11 66 191
74 9 355
47 34 84
1 66 405
92 41 467
57 32 177
47 1 33
83 66 280
4 78 439
3 30 454
74 83 395
85 38 463
16 80 195
22 99 230
31 7 84
64 75 18
67 0 158
54 61 373
35 64 341
77 84 138
93 46 388
78 20 436
7 98 51
77 42 499
4 97 79
84 26 369
92 6 297
60 87 50
32 95 97
28 83 213
53 4 148
40 97 377
31 36 444
47 66 230
34 45 127
68 66 327
8 86 133
89 56 31
52 16 174
8 94 491
55 25 20
46 23 220
77 67 35
67 28 386
24 82 176
10 76 440
24 90 452
92 94 100
83 25 44
59 44 231
71 55 190
61 82 238
3 49 107
98 28 498
63 59 199
13 48 328
36 50 425
27 58 260
66 69 91
10 63 141
65 29 459
91 49 479
43 4 447
88 27 278
76 86 51
13 95 65
59 94 181
77 62 335
95 17 156
31 61 407
28 38 114
56 11 486
28 60 248
8 51 6
59 32 308
33 52 24
92 96 297
44 30 25
44 16 210
31 70 231
34 60 201
26 91 396
73 21 185
41 19 498
17 76 426
26 71 351
71 95 83
59 72 288
42 39 179
58 12 468
77 55 245
1 94 457
13 74 33
88 85 70
35 31 244
43 72 261
65 40 452
49 89 360
23 62 236
13 26 195
73 33 408
83 63 356
33 60 204
78 1 412
11 81 48
74 12 478
57 80 475
52 49 138
31 33 332
47 40 310
50 34 338
41 51 3
84 86 422
99 95 490
80 12 452
24 77 438
47 9 478
93 52 121
51 34 481
30 87 108
83 8 301
97 53 393
21 91 319
62 35 266
48 86 416
15 27 255
88 69 262
27 61 416
35 11 396
35 0 230
21 68 338
63 60 374
47 54 32
80 18 27
70 97 98
76 66 118
50 29 350
82 27 103
12 88 80
69 11 134
22 50 394
21 65 29
21 80 357
36 0 478
64 90 88
26 48 101
25 69 343
40 31 24
44 58 247
50 97 90
91 9 361
53 19 125
63 77 129
89 77 472
19 38 416
12 65 484
67 10 396
76 20 265
81 47 288
71 77 270
48 59 444
78 0 200
86 40 461
94 28 294
28 32 335
61 36 368
81 54 26
1 73 374
74 4 104
16 51 270
90 99 146
70 65 319
27 1 447
43 66 281
86 21 418
2 97 362
4 21 52
89 48 221
16 30 30
38 95 219
22 35 110
42 13 436
94 97 165
58 24 360
17 51 117
70 66 261
41 90 417
47 3 216
74 87 325
99 19 275
27 24 99
67 82 316
28 36 81
27 97 176
28 35 188
63 49 334
8 10 3
74 37 436
94 22 243
11 74 229
25 47 393
33 90 82
88 5 34
9 81 9
25 12 127
50 51 361
72 16 109
50 87 68
94 62 246
100 3469 3 11
7 25 11
31 29 24
35 32 8
29 27 33
12 24 31
5 53 60
51 35 3
30 49 38
7 30 48
21 6 7
28 16 33
4 7 13
21 37 56
9 42 3
19 24 28
8 38 28
38 27 35
22 7 27
18 51 58
25 53 17
33 3 39
47 6 60
51 3 47
58 28 31
21 11 15
19 48 53
23 12 21
24 8 39
40 27 50
1 32 42
1 28 6
22 43 52
11 16 58
8 3 33
49 52 3
35 11 54
42 16 7
57 52 59
50 29 31
57 58 14
48 38 27
13 43 42
32 49 26
51 13 12
20 31 41
21 1 40
43 26 10
48 22 10
29 40 34
40 27 57
13 40 22
37 59 32
12 40 30
12 45 23
7 43 31
35 50 1
12 15 20
1 34 50
28 32 11
52 3 45
22 36 29
36 14 40
54 58 38
35 41 38
35 59 48
10 27 54
13 34 35
26 58 58
52 42 37
15 46 53
42 23 45
22 41 10
9 1 19
14 45 28
45 47 12
46 57 4
49 15 30
10 54 30
35 30 16
19 4 3
6 48 14
54 31 22
60 34 9
10 50 52
4 18 26
19 48 54
5 13 45
27 13 58
37 4 13
43 44 25
31 20 11
29 47 6
1 44 28
39 48 33
44 52 21
27 43 25
56 10 25
26 22 13
26 10 12
26 16 44
40 77 152
91 13 40
6 35 48
3 89 382
87 9 332
56 46 149
70 6 69
11 19 356
27 80 420
7 91 276
58 36 193
37 3 336
36 32 444
70 23 487
61 88 330
55 67 97
34 73 392
77 43 386
72 52 177
51 44 253
35 40 90
58 6 76
10 66 307
47 5 397
69 46 336
87 21 62
13 0 160
20 93 71
53 15 109
90 54 325
53 9 357
77 69 217
9 26 423
24 37 174
79 78 190
71 98 302
55 60 222
40 71 136
5 93 191
73 61 150
60 69 140
70 49 31
85 8 436
82 42 227
58 5 476
82 20 466
76 9 242
37 0 159
72 85 491
81 66 482
42 7 151
11 20 442
49 88 158
89 73 382
83 37 91
11 3 65
28 74 138
4 74 330
91 8 457
67 69 209
18 85 245
56 92 43
62 63 411
84 96 327
44 34 291
94 10 241
1 25 322
26 83 408
41 64 413
81 13 347
4 84 47
27 1 86
37 61 345
99 15 444
89 75 42
55 25 216
62 36 369
32 3 49
90 18 205
21 41 371
90 65 62
33 77 223
22 34 477
62 66 320
77 72 60
52 38 192
33 7 218
73 50 157
39 63 452
97 1 496
55 33 112
41 73 278
17 35 79
45 96 217
57 39 263
26 75 154
49 45 418
40 29 263
3 71 109
56 2 432
87 10 205
4 60 179
5 21 257
69 34 36
77 37 67
98 53 422
99 16 38
87 90 277
45 36 492
55 27 281
44 37 63
22 60 167
72 58 40
37 75 58
10 14 289
48 13 281
49 93 252
81 58 151
65 5 70
11 70 191
67 43 163
9 98 318
94 97 64
29 10 329
8 33 473
18 49 312
86 40 387
81 30 379
36 76 204
48 88 417
83 57 114
31 58 271
14 19 344
44 61 497
45 98 71
38 62 375
77 35 293
90 43 154
86 93 495
85 83 169
59 63 117
84 20 499
65 55 413
40 34 72
95 10 460
47 21 370
95 90 17
15 78 285
37 53 290
85 37 69
88 74 206
6 50 240
79 94 163
22 77 316
60 76 494
25 20 25
39 15 160
27 65 438
22 59 205
26 34 150
77 50 457
96 49 483
75 4 368
69 64 177
0 91 367
12 60 118
84 59 452
62 23 23
8 44 383
91 11 452
47 10 380
69 81 337
5 44 171
97 6 332
60 37 269
15 12 211
21 94 391
42 61 164
6 40 334
22 32 37
67 77 378
74 25 383
6 19 261
79 65 283
60 59 151
69 49 79
57 66 338
27 36 423
55 83 96
73 56 72
16 76 181
75 48 325
52 4 36
48 32 18
72 51 384
29 1 18
79 0 122
41 2 471
13 7 190
13 53 111
5 42 321
89 98 6
11 72 244
28 86 361
5 69 182
78 27 125
92 6 147
45 91 225
28 35 33
40 42 471
31 44 339
70 90 319
38 69 148
30 88 317
54 69 423
92 29 74
31 30 49
80 31 70
81 40 39
29 70 202
48 46 368
15 90 237
12 50 162
81 4 366
70 15 437
55 69 326
91 71 107
75 64 475
68 19 13
97 95 260
93 64 82
44 64 71
0 87 313
54 20 228
35 20 202
53 52 383
47 72 22
66 48 72
57 93 339
82 36 190
93 81 125
59 64 39
85 21 430
23 50 18
23 7 356
29 38 269
52 2 372
3 27 285
24 30 407
55 4 120
40 4 448
11 13 164
20 40 64
40 26 20
70 85 460
94 58 389
49 63 78
61 23 4
27 98 169
71 75 30
65 82 160
54 85 104
63 19 159
28 32 127
31 92 455
1 74 236
60 92 441
26 77 187
65 83 291
22 44 72
68 64 433
9 32 351
33 66 43
86 57 95
41 63 212
56 68 11
22 0 438
97 30 91
61 4 69
54 92 408
60 85 167
99 33 121
79 70 41
44 63 192
93 27 246
88 40 87
11 15 372
45 8 381
20 31 87
95 52 287
96 37 147
56 18 339
93 40 406
86 56 469
41 7 212
51 53 18
84 50 488
81 92 425
70 82 142
20 21 237
13 93 96
45 29 111
55 34 244
64 3 276
58 66 309
3 35 167
98 12 417
10 85 250
8 98 178
27 13 196
70 66 70
87 40 427
36 57 459
55 1 338
6 67 410
47 27 335
24 50 406
70 72 88
96 86 287
64 24 231
72 54 415
47 14 340
5 60 445
21 50 119
14 26 125
58 70 28
21 30 382
49 62 315
38 4 425
51 80 425
64 11 72
73 64 65
37 65 82
20 76 65
67 66 356
52 6 430
19 54 200
44 88 241
36 73 17
68 4 296
90 98 481
35 95 168
57 79 20
14 72 451
52 82 391
87 99 268
12 68 442
35 83 396
55 76 482
38 33 478
94 68 122
92 5 266
89 31 151
31 54 410
85 43 247
22 20 173
4 77 427
42 0 131
61 58 372
19 79 214
13 94 398
97 70 351
8 49 151
25 86 44
68 47 13
37 48 406
97 93 281
19 49 72
5 2 1
71 34 491
4 22 122
79 36 221
47 71 70
5 9 244
91 73 271
53 75 118
69 76 479
1 40 135
29 99 236
85 9 92
58 74 386
92 89 193
0 77 272
55 68 358
85 16 179
16 45 14
22 70 199
5 57 406
33 29 211
67 49 393
78 80 441
17 77 178
78 1 64
49 47 257
15 64 93
50 66 500
13 24 136
78 13 273
58 1 32
32 20 3
15 2 321
35 72 339
66 49 461
63 18 315
62 33 108
59 1 262
16 75 241
44 83 461
29 64 142
3 80 201
0 82 243
91 89 24
71 30 442
63 10 63
9 57 95
28 10 464
16 29 485
70 32 183
16 68 18
83 69 289
76 61 391
94 92 476
81 36 134
35 71 275
22 75 144
18 91 388
99 60 273
65 36 112
65 13 39
55 85 438
76 57 213
70 76 351
68 38 422
47 46 130
69 50 188
89 94 299
52 24 122
61 85 105
80 77 470
41 97 183
2 95 384
20 9 363
39 93 94
80 83 199
99 97 294
22 95 354
16 59 59
59 3 185
50 36 165
7 95 52
29 47 376
44 71 192
17 42 200
40 18 354
82 87 87
54 29 319
72 55 418
63 35 280
8 30 13
67 84 233
12 58 293
42 56 340
31 94 135
13 26 112
23 47 425
21 72 435
18 94 486
26 80 170
60 3 81
83 78 44
66 16 362
43 18 92
71 16 295
12 57 100
6 14 200
84 19 210
7 2 67
37 6 412
19 53 245
11 51 469
31 10 109
70 21 41
35 4 43
89 18 255
78 50 162
59 40 349
29 2 311
43 84 303
55 7 391
11 58 1
46 29 32
94 60 313
56 14 15
10 98 246
65 92 61
28 6 50
51 49 500
65 26 18
75 39 493
82 37 259
60 51 403
89 0 424
86 85 259
65 60 375
25 4 285
11 84 66
25 95 153
82 59 420
19 40 351
91 85 155
75 36 493
26 44 313
94 27 205
14 40 486
56 70 415
91 96 257
93 23 215
33 44 11
8 64 453
12 84 23
67 23 454
41 16 1
19 95 48
94 47 467
27 53 67
50 89 404
48 14 99
27 21 71
52 22 410
48 70 34
38 25 216
8 50 499
25 16 143
41 66 454
85 56 477
24 40 497
53 40 324
47 62 500
92 83 42
97 35 85
44 0 58
14 13 19
93 29 223
38 50 162
15 3 367
59 62 322
30 77 389
65 45 318
51 63 229
15 13 308
94 80 57
6 1 50
24 2 86
7 34 257
91 51 491
17 94 393
56 90 60
48 31 55
45 13 234
56 81 103
62 52 15
65 59 411
80 39 268
43 42 98
96 32 84
81 78 343
76 4 161
69 66 98
29 42 308
30 45 157
49 77 458
69 89 270
20 15 408
75 28 459
62 1 355
49 46 76
66 98 25
29 84 53
72 19 175
43 19 30
59 9 28
88 89 64
59 48 389
83 63 25
91 59 245
59 39 357
38 61 166
69 96 10
39 37 241
13 47 233
13 68 227
7 80 57
91 3 204
9 24 288
19 50 27
17 75 114
82 35 447
80 54 33
9 73 203
47 88 18
79 90 129
97 58 339
79 15 354
27 49 298
35 73 353
8 20 401
6 76 394
19 69 492
75 88 365
27 71 242
97 76 250
10 88 85
7 32 454
65 54 489
12 79 315
31 96 156
59 38 153
87 23 344
87 37 258
46 22 457
26 73 18
28 29 116
97 55 419
69 90 500
82 31 401
67 54 306
8 13 76
33 90 429
84 99 340
44 58 438
33 47 169
93 54 210
59 54 18
60 87 276
27 19 95
27 69 357
66 23 331
78 33 472
0 83 187
39 87 397
48 94 157
31 61 94
4 12 489
25 36 50
92 50 406
70 59 475
46 82 378
3 79 362
45 34 492
1 98 490
76 79 408
70 33 397
5 13 181
16 73 202
65 32 263
69 79 255
85 69 423
14 15 5
82 78 23
22 71 162
9 60 118
54 82 305
84 45 175
1 34 26
93 90 312
57 25 261
44 74 234
89 8 44
9 13 192
92 99 155
46 21 45
68 46 492
42 6 278
82 77 93
5 62 191
90 83 462
48 40 485
50 22 373
12 18 79
30 35 450
38 14 465
16 67 410
44 28 293
72 45 146
12 64 55
96 25 64
36 39 384
20 1 226
37 17 167
23 3 364
81 80 63
64 57 36
37 45 379
38 16 118
66 40 201
98 54 131
74 67 314
36 41 216
71 42 37
13 86 274
25 40 62
5 27 261
84 38 459
63 99 480
67 64 240
9 91 37
2 34 394
60 6 392
0 15 273
0 74 476
24 29 482
79 81 257
50 28 340
17 95 466
20 79 287
55 80 452
1 72 356
58 46 6
37 22 14
77 93 353
54 77 287
42 36 382
46 50 41
6 31 371
57 29 455
37 62 270
29 85 29
45 41 196
84 70 326
42 10 483
60 71 39
44 95 99
12 43 486
72 24 354
76 11 68
12 9 65
7 36 362
24 35 128
21 18 124
68 42 477
25 21 98
33 20 41
90 57 171
5 7 250
19 52 251
70 57 325
7 49 498
1 21 234
79 27 289
53 18 183
69 84 194
58 0 333
10 46 427
12 71 86
94 52 464
98 15 224
48 8 321
5 84 182
7 52 206
1 93 444
13 57 221
88 32 397
59 23 247
87 47 218
30 58 124
22 68 163
99 62 266
30 42 134
98 51 344
85 0 311
83 19 28
24 23 393
63 98 445
76 46 419
18 69 373
32 29 60
8 14 3
5 89 308
30 52 490
35 67 223
18 17 166
61 49 61
32 12 285
30 82 17
25 33 497
66 37 38
86 92 146
59 14 402
79 71 285
2 77 12
26 99 251
86 83 49
38 35 498
79 16 189
35 22 149
94 54 384
37 35 174
79 10 402
90 76 474
91 50 307
6 96 192
60 2 110
11 63 291
14 9 452
43 97 27
45 80 297
56 78 178
2 14 458
46 54 428
91 63 369
49 25 112
37 32 444
25 99 357
60 96 84
82 8 333
41 79 286
69 1 320
6 71 201
95 93 297
35 89 194
90 58 262
25 79 26
42 84 438
27 72 104
36 87 491
70 51 441
59 43 76
64 95 222
27 56 417
77 53 405
83 15 274
10 21 32
47 16 389
54 27 94
93 50 363
28 54 291
51 86 274
67 13 350
89 30 112
41 83 93
23 25 340
29 80 424
43 20 476
0 36 196
29 72 419
33 45 36
78 66 374
74 46 9
81 8 245
84 36 235
50 96 163
94 0 379
4 7 3
8 3 390
9 36 213
72 78 438
30 74 244
78 10 38
61 90 150
67 94 100
26 33 298
52 0 151
30 92 405
83 88 266
87 43 283
72 10 390
34 19 407
8 61 342
62 46 459
38 87 79
8 0 385
61 18 51
86 94 483
35 33 356
17 97 456
25 29 121
15 96 319
56 71 186
65 88 402
47 97 497
65 8 168
80 23 226
6 61 229
47 7 464
3 13 469
97 64 240
53 85 270
8 29 290
74 81 431
78 2 42
18 41 212
8 2 464
9 22 58
95 46 408
87 54 311
5 46 322
62 54 424
42 39 123
3 24 486
13 43 250
36 43 348
25 88 160
80 30 242
12 87 447
6 86 308
53 43 311
83 49 327
74 55 496
77 58 350
7 75 194
79 23 330
71 94 136
41 49 73
62 48 111
3 28 235
22 98 225
84 85 6
91 78 73
1 12 88
82 25 246
4 9 374
60 68 409
5 31 392
27 40 69
95 37 170
75 11 93
24 97 122
65 67 314
78 4 159
68 52 244
63 53 253
98 59 58
36 24 440
18 45 70
60 17 394
85 79 182
89 4 81
9 71 464
65 29 328
72 40 446
0 80 451
17 6 408
89 93 449
11 56 410
8 80 103
0 86 68
42 85 271
73 45 86
90 96 496
70 0 218
1 53 476
75 73 123
48 4 177
91 47 373
52 15 120
83 68 310
37 80 460
89 65 326
18 38 176
83 97 498
78 7 103
61 66 96
82 81 44
5 19 482
94 59 240
79 44 466
75 72 461
23 0 179
9 11 247
12 37 228
28 85 180
54 5 390
31 14 216
49 9 495
93 8 316
8 67 67
50 13 254
84 62 121
91 32 349
63 66 41
61 28 166
67 26 342
59 29 330
34 75 5
71 77 260
66 44 380
33 82 169
90 25 39
65 43 138
19 17 105
91 75 193
3 16 460
72 36 320
97 23 284
63 78 440
48 29 53
32 2 329
82 34 438
45 12 485
24 57 45
39 1 354
33 4 319
94 33 278
10 25 441
94 11 383
70 96 322
67 44 467
88 27 46
87 66 321
85 27 149
9 62 166
61 87 398
13 97 175
34 85 135
12 67 313
25 84 394
66 38 157
75 61 301
90 88 248
63 68 165
1 61 409
12 14 297
40 16 275
91 4 104
73 78 475
33 50 330
32 94 41
11 46 486
2 53 221
76 47 50
38 81 160
45 90 456
4 99 22
82 51 254
9 19 279
78 59 50
33 85 138
59 83 89
16 39 380
69 58 232
8 23 180
93 47 438
99 79 323
2 98 301
66 97 77
63 45 170
84 73 199
99 82 328
60 50 208
39 54 59
60 40 244
57 37 69
98 3 456
83 67 245
13 56 478
36 19 311
3 22 209
73 85 89
98 7 166
66 89 352
2 12 244
56 36 441
39 32 161
92 1 161
79 82 324
14 36 75
94 45 416
86 88 252
83 98 159
5 74 231
94 55 40
10 55 317
71 59 347
91 97 122
77 9 136
14 65 93
85 6 330
28 63 321
13 19 189
61 48 281
23 32 24
40 23 489
62 76 222
39 83 389
93 82 228
20 98 111
89 34 362
41 27 196
67 4 392
86 49 250
57 69 82
33 73 62
96 39 445
99 81 34
70 7 243
94 70 351
20 96 440
28 37 338
18 27 57
67 70 425
26 35 34
39 45 239
61 16 412
2 67 497
3 36 192
14 77 208
85 13 450
57 75 247
16 60 322
66 30 458
44 75 165
9 75 251
38 6 295
50 26 60
84 64 179
21 52 99
73 57 383
13 32 218
59 73 492
80 57 154
67 0 23
37 73 332
6 54 247
85 94 300
86 44 402
27 97 419
37 23 11
56 97 458
27 77 427
53 62 67
13 40 298
2 80 165
33 19 175
10 26 433
12 17 300
80 92 479
98 19 287
89 40 363
13 62 81
23 12 124
72 64 82
97 89 467
26 62 178
68 6 391
98 24 366
84 91 462
33 69 494
29 69 339
17 34 243
42 38 12
4 79 8
24 74 28
92 37 200
22 89 48
93 92 40
17 5 345
78 40 349
33 95 138
60 88 242
17 93 118
10 33 68
24 85 194
39 88 248
90 36 265
67 88 258
55 3 175
28 27 53
21 95 131
55 39 130
99 70 237
24 75 282
24 47 188
61 19 45
53 80 54
51 3 152
21 98 229
59 5 217
28 31 343
47 99 286
19 23 402
59 11 350
25 11 405
91 29 343
74 98 298
3 43 3
72 98 233
75 1 376
11 10 166
65 38 473
1 49 48
57 3 498
80 85 318
97 65 311
2 88 127
19 31 60
71 18 489
71 14 287
81 88 154
23 26 151
82 14 168
23 27 304
86 58 409
33 22 230
26 54 42
19 76 76
38 94 181
21 55 454
2 48 381
92 45 268
2 47 392
61 63 466
8 35 183
12 36 335
67 28 74
33 75 381
70 26 443
68 11 34
3 31 148
25 76 77
72 38 263
56 47 128
88 37 51
12 11 480
32 8 448
4 62 236
72 69 374
7 82 209
34 94 130
75 85 252
66 21 105
60 66 141
12 91 206
96 93 11
34 16 488
21 58 340
56 17 145
80 11 416
60 63 297
30 17 158
63 0 382
92 62 308
5 37 194
46 90 84
31 1 37
77 96 224
40 55 335
94 40 498
43 39 398
42 48 294
14 95 37
45 67 36
47 66 136
78 22 495
3 19 406
90 13 226
53 61 499
36 68 210
9 31 196
16 4 102
82 58 208
41 34 385
15 34 185
28 64 406
76 45 149
71 82 24
24 18 163
68 0 388
91 92 395
89 76 321
27 2 427
61 15 97
7 57 335
11 92 1
83 40 144
38 11 102
87 1 345
51 16 28
65 15 370
25 92 81
75 40 113
48 24 301
8 77 328
67 32 453
44 25 262
6 93 233
27 10 498
37 2 165
72 37 8
69 28 47
63 57 20
45 38 383
23 56 156
88 6 258
9 37 336
80 64 490
58 55 326
27 87 244
44 6 398
79 55 374
26 15 179
5 78 394
78 97 87
38 93 61
35 65 477
42 44 107
81 42 466
70 60 340
12 59 20
60 86 108
25 66 371
82 19 230
71 89 274
52 45 319
34 6 467
25 47 418
37 27 400
63 87 355
14 79 339
45 61 106
99 41 149
66 56 22
85 1 493
27 46 479
91 67 237
94 62 234
1 51 230
12 39 6
72 7 483
38 89 115
33 31 158
3 44 109
4 29 194
28 66 342
47 8 278
39 5 468
58 45 296
1 15 1
29 49 294
1 60 264
45 4 34
69 4 158
33 88 336
98 37 229
37 30 203
23 91 302
77 51 2
89 90 341
47 60 315
14 41 103
32 54 28
11 61 140
53 70 277
55 57 450
5 4 401
86 91 35
75 92 125
51 36 355
55 8 60
97 75 302
34 46 73
41 32 114
64 4 52
8 54 456
80 84 369
24 21 256
18 73 434
91 44 326
4 58 79
46 92 351
23 63 367
73 83 67
67 51 203
0 25 86
50 75 102
43 31 141
61 33 101
79 26 36
93 61 424
76 83 149
56 89 189
11 4 37
36 60 395
56 63 481
90 14 204
28 46 87
19 59 341
9 95 259
11 98 370
42 22 452
77 90 218
66 90 392
74 29 86
26 82 263
66 20 395
73 32 474
80 98 266
61 98 173
18 25 188
70 35 356
79 86 18
58 17 497
20 26 59
37 47 388
8 58 35
29 67 177
53 32 96
27 9 27
4 44 202
64 30 142
21 49 205
21 78 418
6 64 74
3 18 297
24 60 9
23 52 14
95 55 29
17 27 166
34 27 416
77 11 422
6 53 235
1 48 466
78 29 179
50 5 74
24 12 254
42 98 54
22 67 359
95 29 46
61 7 256
33 59 368
57 35 271
71 64 218
6 33 139
72 26 58
55 30 381
97 19 433
62 85 215
52 27 249
83 10 337
25 22 406
60 77 105
10 75 53
86 66 421
86 69 290
89 10 80
55 44 263
14 39 142
34 78 104
13 71 420
16 91 481
19 92 397
12 13 207
10 54 499
53 82 367
44 39 296
36 98 333
26 32 397
71 73 226
48 92 376
52 10 494
4 41 189
70 52 479
79 50 488
77 7 475
14 61 184
17 31 243
18 10 63
90 91 89
95 83 162
14 51 89
43 83 359
53 87 96
44 73 454
4 34 101
19 58 215
29 11 155
0 31 16
45 81 209
6 0 495
49 81 181
55 9 272
82 12 33
72 96 240
65 84 46
91 35 270
24 92 452
19 64 303
23 78 113
23 31 359
92 64 253
59 74 130
75 77 184
45 0 492
22 61 12
62 25 22
51 78 78
0 51 306
25 73 402
81 84 462
30 73 227
8 68 102
93 26 44
89 24 135
76 21 360
23 81 63
49 16 145
71 5 128
71 63 355
91 82 41
95 92 175
39 33 311
84 75 360
37 58 38
57 6 43
20 53 53
88 55 356
68 1 174
84 98 330
94 36 461
13 51 395
19 55 280
78 8 173
23 68 346
48 65 451
37 11 5
60 39 156
92 17 109
42 55 466
0 7 62
32 85 406
94 37 96
71 39 1
21 68 61
83 82 164
20 86 63
79 24 377
7 87 341
70 92 244
64 27 296
71 81 55
7 50 206
51 8 381
24 78 126
38 13 459
49 2 57
28 5 18
48 47 222
80 69 291
95 66 447
60 27 244
60 53 116
47 75 489
40 3 494
86 72 404
4 47 152
9 68 356
76 94 337
14 16 299
49 26 195
58 25 411
33 46 388
87 30 165
51 25 222
64 46 261
0 10 57
80 46 387
18 66 182
59 90 102
65 1 419
66 6 35
30 60 103
71 86 311
0 5 149
70 74 275
67 75 5
68 65 221
78 45 28
74 79 276
38 96 461
46 32 366
99 76 277
10 41 161
38 60 167
16 36 358
69 22 352
21 83 423
4 13 4
60 80 203
34 62 312
61 81 122
46 96 283
14 24 121
98 14 278
86 8 9
32 49 244
90 40 27
21 37 82
62 29 329
92 55 480
19 73 276
58 87 165
39 95 47
67 82 383
42 73 341
81 24 63
54 95 359
43 71 123
20 64 300
92 96 303
30 49 329
28 41 453
80 59 202
17 74 96
26 25 273
81 57 378
59 6 323
76 73 488
62 2 416
1 45 203
21 79 56
78 20 19
50 97 421
73 65 262
63 88 229
51 89 58
27 95 39
84 74 484
43 45 355
17 65 193
99 43 201
5 98 130
48 3 337
28 25 33
60 82 451
36 1 320
99 50 130
77 78 220
38 67 123
54 66 58
34 91 125
77 6 212
45 85 410
73 72 423
96 21 258
15 54 216
94 41 344
91 99 218
67 97 70
35 15 80
17 11 210
98 43 104
3 65 63
82 27 488
26 21 31
36 37 452
40 63 167
15 89 424
15 66 479
92 77 57
45 27 460
2 25 27
72 25 209
2 10 287
44 47 266
81 33 256
85 76 217
27 42 42
72 80 229
3 12 294
36 93 64
37 50 423
65 25 351
52 33 406
80 52 314
31 88 219
24 10 488
40 54 293
52 73 193
97 46 375
2 66 326
2 92 23
9 97 316
16 19 174
27 38 161
37 18 492
14 43 305
6 29 175
30 14 130
34 97 345
10 97 159
43 32 416
65 71 29
44 80 6
95 26 118
38 98 142
28 68 96
68 27 129
65 22 355
14 78 305
20 3 202
74 23 129
7 1 207
27 51 278
25 93 439
58 85 151
87 31 479
49 80 19
67 80 62
74 99 184
4 20 51
50 63 266
66 3 122
42 19 155
72 22 500
11 47 393
14 89 8
63 1 1
57 97 335
0 1 172
57 94 327
71 20 71
29 58 392
58 60 209
78 46 188
75 90 134
75 70 477
56 69 305
91 6 380
34 64 219
82 57 303
49 91 113
32 44 86
8 27 232
92 90 234
32 5 424
35 66 478
61 64 367
51 21 188
11 23 5
34 98 484
48 77 98
89 96 81
71 62 154
12 96 55
8 56 156
22 28 143
94 74 114
95 34 188
91 53 83
56 54 350
99 48 395
93 41 185
20 27 320
53 71 398
31 13 81
52 44 144
77 29 347
57 51 120
72 3 90
84 30 460
11 7 414
41 13 389
7 19 360
64 14 309
19 21 236
83 53 464
97 96 478
63 46 227
27 15 380
32 75 230
96 26 62
86 35 224
68 85 195
17 49 390
90 73 109
94 99 295
42 51 124
76 31 365
40 69 59
3 61 299
82 18 128
66 39 41
25 46 179
40 95 44
19 2 152
4 1 319
60 57 36
39 17 56
38 64 404
24 91 189
72 88 356
57 49 92
13 66 145
38 88 328
87 15 422
35 56 28
68 91 156
95 16 485
44 43 471
15 30 397
70 43 114
34 47 300
27 4 282
14 57 487
83 56 494
63 30 22
39 8 166
55 82 236
17 85 166
17 21 419
12 16 269
65 96 488
87 57 327
75 99 70
89 13 120
50 81 382
24 69 103
74 47 454
70 65 462
94 63 24
61 97 169
74 90 201
25 68 498
39 92 455
98 39 108
37 10 458
5 23 164
24 4 142
53 89 376
31 99 453
57 8 182
95 85 460
81 1 438
10 40 482
3 41 8
96 13 329
24 11 288
1 26 79
39 82 268
41 87 468
99 17 340
87 18 92
40 67 295
73 6 88
85 90 426
5 22 37
61 72 219
95 60 431
75 76 132
65 53 480
84 33 237
73 12 190
63 85 454
93 88 244
10 67 1
3 63 275
25 3 350
31 74 336
68 82 186
73 28 494
0 71 364
65 72 500
53 36 110
13 55 405
29 96 297
6 27 125
38 0 224
88 14 415
90 29 207
24 66 400
44 16 207
8 62 270
43 15 493
40 47 102
2 1 446
83 54 28
40 68 145
76 2 476
24 17 11
54 81 202
73 51 29
72 71 144
41 43 178
0 30 459
16 94 181
3 45 236
24 56 19
94 88 162
33 3 473
62 81 498
87 8 273
83 8 60
87 24 452
78 93 361
42 64 353
67 27 122
33 57 438
30 27 81
57 23 263
0 64 12
34 68 16
15 29 383
16 11 6
10 80 112
69 78 296
62 80 37
6 30 236
48 52 1
41 77 480
33 48 238
50 62 430
83 18 188
50 80 413
67 57 105
71 80 490
26 47 377
23 33 216
47 85 446
23 16 56
55 20 205
78 62 336
96 52 175
46 67 479
26 81 294
17 78 217
68 49 253
42 88 200
