Case 90: CADECADAECCCACFBCDEEECEACABDCBCCAFEA
Case 91: DD
Case 92: GIDASUHTHSGDJJQUPBTRRTTBBCSURKDBQGBNGGJLEO
Case 93: CAECAAFDDC
Case 94: IQROOQALBTAQN
Case 95: BA
Case 96: AAHEEICFGAFCIEHDHAEIBIFCBAHDDDCBDHFGEFABGDDDICE
Case 97: BACAAABBCCCCCAABAB
Case 98: GGGIAFKLCDIGEDIGLJEJHKKBHEEHGKCBFJMGDLGHBBBIHLBHHH
Case 99: LCBBRGSMCCGLFTOQMJGJPCBRBFDRSNKJQD
Case 100: BABADADADBBDCDBBBCCCACDCDCADBCBDDCDC
Case 101: KKLHJFKCHLFNFNHNDHPLOEOHLFKODMENGPFAFPCMLHJAEBNII
Case 102: IDDKKAIHFIBBBHKJINHAGJLFJCAN
Case 103: NR
Case 104: PCFHJKTRJSQRRARLITEFSBQHHOAMDSGSALR
Case 105: BDDDDBBDCADBAAABADADDACBDBBCCDADCAD
Case 106: CDBDDAAGFEGFFA
Case 107: GHBDFEBAEBDAEIBABEEEBAEFJFJDIHGGDHBADHA
Case 108: BEAGGGFEAFDGAJBBC
Case 109: KFBJBIIIKHDFHDKKCGKKHADI
Case 110: AEEFCGDDEGEFBFAECCFGCABGFCGDEBCEDAAGEDCBAEEA
Case 111: FIBHDLGJLCIFKCHHJDJEFDBEBBLDKJGHFLCALAJCCJHBAHIJKJFIAGAFHDIJAGIJGLBJDLLGIKLAJLBAIGIAEIGDDGADBJELAFIDILBJBAJDDDDLJLEGLKJCIKJJLFIDKIGLLAIBEJIIALHCCDIBBFHCHILKBABDAAGAACFEEBAEAAGGHGLBEGDLGCKLGDCHDJHDDEAHFEEJIKDEJGFBAIEKKCJJGDEBADFIHFHEBLFKCACLGHAKDEIFLFCJIGKBBHBIEIEGIJEKJGJHBBFEJBBAKEJLCAEEHFEABJGJKCLIIIHJBBFDGGDJCFIFFEJEJBIKKGAJILJEAEFFJCIIBAFDFFICJFKGLHIBBIKKALGAIEFJGCFLGKDDDLJE
Case 112: tODaTYEjAqeWJtAZKaAEPeudKPKYaEPniSRFrlorfnhpkCiPcCjrgBoKQCCKWRCIkjdvZlKYcrhhNTAplDkWEcgkuDOUUgsIUpXNfhFbtnMKacEQfImDFmHDpWoeWEGqueXdPdIMklXORbeRDkkIrMMkCUSYYpjmXKjmHMTrBqailIToNYRIktMmRveJoRAPsjFTvYfQiJDnhmguORWCOjIfiHoaYIpksOILHHsJQPBRFBgUSGmgpPPbWXVugeDsNbXUiTdSieDIvjcRqiBDBgvXIUmIDpUQULEWfBIhALpvPlRJYicZTbBrAnDTAnDkCXKBYijYtsoMiJlKrSDeNEZdLsQLjTvmKZnjLqbZnTFpsLTotWWKrQIGMYiAMBGWbNZGYFvfoFYlgrtdhjHc
Case 113: AEEKFHDIMBHFIHECFFBFMKBNDCEONHINLEABLEBBFJGFBCIHOBEEMNCAHGGFOHLCLLLAAMBNNODABLOANKECAHCHNBFEIIHLLDLEHECGDFNLJEMOGBBHAKGGLDKLDJIAELEMBGKLDAIMLMLCFMBGIAMLDOIHJBHNEDCMJMJMMJCIGNDLDEJD
Case 114: AUXFcDSDMaXBcYODMaVWXCOBORNETHGTcdYYAKbMFTNBLbEXWZNNbcOKNcOBDUUfRNXRXTecGLdRHCIdbVKXRZBfVPAYDUYUBPFZCDVIPTZWVBTQXdHIWIHLXHEaccOdLUWOXMWGfQcURPEINMRDUYPMATGcPVZaJQIAcfHbPDPATTJAfaDUSSASFGOUbIPEYXFUWMPFPeGCRPCRJGFbYFOeLcSHEBLcZQQPcfVMdbOPKRATXFOPKcNVZAcdBIaaYKKVKfBHaPWEAWXXbFHFCUbbUXYWfSQYdaNHZOOTdFXebOVXUccWRXRFPJbOcMGZGTAABOTfTLdPZSGNPCDAaUFJeBXaNeTTRTTTBHSVSPELBKZQMcQGRWPPXHJEFcXWPLJQSbFEKJPMTIcAFNGWDWFadOeCKVYZACJSdPWIYGUMOQMTdSJAIOaFcYHGOAfOCJBfYXHQdbc
Case 115: IVDXFWBBSNQTKATYYBEFAOJWFFFZUFJCDMZIKDLFSBYEETDCUJHVXQRFXWGREPUJDVRQYCVSGVZKOCMINTFNLYSIXAABPUKURDKSHFKNCLZQNLBDGIQTHKCEKEHZATVRWGJDNUTQFSIVGLYOUOKBYMFKQOLQHGJDOTICPDUWYERGQ
Case 116: HBRmXjJCABdfefXkUSVDeHYAODRODbcKfHJPDSUEVIlKAVHVAcYejKfINHYSkOccVlDaQXgnhdKiLRQMEBBBLiLaCmDALfcidhTGPLGKBSFMlVaBWcEiXPTaMXaZPPUGIoOZMVjPAobmWNAECEobTUMiCoSUPncZoBJNYGcZHOYedYkhcjUIQgBTiWAKWcjXfFkPNZBVnZMeIJWmFDFVkJBfhBAQflnWBknPUBmUaJLkUihZloFiIHaCKaSBYSZaPZClaoRNKcKeXCOWBVRMcDOnfjBPMaCcMGYoFCMRhYI
Case 117: IMHCDIGLBDCFFKNJJACJEJJBLGNNMGAGEHJFANCBAFEFNBMHCACEHKFECDDBHDFLIMDILDHLGJAGLKNLKBBDLGFMHILAJCKCBNIKCCGJJGNEDMBLNCNJHEFMLCLECHGDGBMGBENIKMNLKMHIBEBGGGEDGBGIGKMMLKDKMADGNACHMJNLLADDEGFKHLFMHBKDJLLHMMNJMBCLIAIFAKHDCMNHHEFMFANALJFHHFAEEDBNBHCBDJEDFCLKGCJKAGIKNADFDEJHFIEGBHFDAIEGIBCACJIAADKNBMEEALJDFAHFFKGFCKLKKMJMFDMFEHFFFHHFFBGIBNNEJFJMAFIKDDGIFCMJJBNMIEBLFHGEGDICHCMHHEDIGJALLMEFNBDGGFDJMHAFJGFCIBJBFMHLFIGAEJFEKJICMJKKDKNMCCMLDHKHDCEGKJGAEKCADKBBGLLHFJDFLB
